"SMILES_STD","SAMPLE_NAME","SAMPLE_ID","GENE_SYMBOL"
"CN1CCN(CC1)C2=CC3=C(NC(=N3)C4=C(N)C5=C(NC4=O)C=CC=C5F)C=C2","Dovitinib","NCGC00249685-02",""
"CN1CCN(CC2=CC=C(C=C2)C(=O)NC3=CC(N=C4NC(=CS4)C5=CN=CC=C5)=C(C)C=C3)CC1","Masitinib","NCGC00241103-04","KIT"
"CCN(CC)CCCCN=C1NC=C2C=C(C3=CC(OC)=CC(OC)=C3)C(=NC(=O)NC(C)(C)C)N=C2N1","PD-173074","NCGC00165863-02",""
"C[C@H](OC1=CC2=C(NN=C2\C=C\C3=CN(CCO)N=C3)C=C1)C4=C(Cl)C=NC=C4Cl","LY-2874455","NCGC00346459-01",""
"CC1=C(NC(=O)C2=CC(NC(=O)NC3=CC(=CC=C3)C(=O)NC4=C(C)C=CC(=C4)C(=O)NC5=C6C(=CC(=CC6=C(C=C5)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)=CC=C2)C=C(C=C1)C(=O)NC7=C8C(=CC(=CC8=C(C=C7)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O","Suramin sodium","NCGC00163318-03","FGF2"
"S=C(NCC1=CC2=C(OCO2)C=C1)N3CCN(CC3)C4=NC=NC5=C4OC6=C5C=CC=C6","Amuvatinib","NCGC00263158-01","PDGFRA"
"FC(F)(F)OC1=CC=C(NC(=O)C2=C(NCC3=C4C=CC=CC4=NC=C3)C=CS2)C=C1","OSI-930","NCGC00263159-01","PDGFRB"
"COCCOC1=CC2=C(C=C1)N(C=N2)C3=NC4=C(C=CC=C4N5CCC(N)CC5)C=C3","CP-673451","NCGC00346718-01","PDGFRB"
"CC6(COC1=CC2=C(C=C1)N(C=N2)C3=NC4=C(C=CC=C4N5CCC(N)CC5)C=C3)COC6","Crenolanib","NCGC00346658-01","PDGFRB"
"C[C@H](OC1=CC(=CNC1=N)C2=CN(N=C2)C3CCNCC3)C4=C(Cl)C(F)=CC=C4Cl","Crizotinib","NCGC00250400-01","MET"
"CCOC1=C(C(=O)NC2=CC(F)=C(OC3=C(Cl)C(=N)NC=C3)C=C2)C(=O)N(C=C1)C4=CC=C(F)C=C4","BMS-777607","NCGC00263157-01","MET"
"CN1C=C(C=N1)C2=NN3C(C=C2)=NN=C3C(F)(F)C4=CC5=C(C=C4)N=CC=C5","JNJ-38877605","NCGC00263189-01","MET"
"COC1=C(OCCCN2CCOCC2)C=C3N=CC=C(OC4=C(F)C=C(C=C4)C5=CNC(=NC6=CC=C(F)C=C6)N(C)C5=O)C3=C1","AMG-51","NCGC00263201-01","MET"
"CN(C1=CC(Cl)=CC=C1)S(=O)(=O)C2=CC3=C(NC(=O)C3=CC4=C(C)C(C(=O)N5CCN(C)CC5)=C(C)N4)C=C2","SU-MI-2","NCGC00165902-02","MET"
"CC1=NC(=CC=C1)C2=C(NC(=N2)C(C)(C)C)C3=CC4=C(OCO4)C=C3","SB-505124","NCGC00165889-02",""
"COC1=CC2=C(C=C1)C(OCC3=NN=C4C=CC(=NN34)C5=CC=CC=C5)=CC=N2","AMG-208","NCGC00346507-01","MET"
"CN1C=NC(=C1)C2=CC3=C(S2)C(OC4=C(F)C=C(NC(=S)NC(=O)CC5=CC=CC=C5)C=C4)=CC=N3","MGCD-265","NCGC00346510-01",""
"CN1C=C(C=N1)C2=NN3C(CC4=CC5=C(C=C4)N=CC=C5)=CN=C3C=C2","NVP-BVU-972","NCGC00346689-01","MET"
"CCC1=C(C=C2C(=C1)C(=O)C3=C(NC4=C3C=CC(=C4)C#N)C2(C)C)N5CCC(CC5)N6CCOCC6","CH-5424802","NCGC00346688-01","ALK"
"COC1=CC2=C(C=C1)C(OC3=C(F)C=C(NC(=O)C4=C(C)N(CC(C)(C)O)N(C4=O)C5=CC=CC=C5)C=C3)=CC=N2","AMG-1","NCGC00345848-01","MET"
"FC1=CC=C(C=C1)N2C=CC=C(C(=O)NC3=CC(F)=C(OC4=CC=NC5=C4C=CN5)C=C3)C2=O","BMS-2","NCGC00345824-01","MET"
"C[C@@]1(O)C[C@@H](C1)C2=NC(=C3N2C=CNC3=N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6","Linsitinib","NCGC00250375-02","IGFR1"
"N=C1N=CNC2=C1C(=CN2[C@@H]3C[C@H](CN4CCCC4)C3)C5=CC(OCC6=CC=CC=C6)=CC=C5","ADW-742","NCGC00346485-01","IGFR1"
"C[C@@]1(CCCN1C2=NN3C=CC=C3C(N=C4NNC(=C4)C5CC5)=N2)C(=O)NC6=CN=C(F)C=C6","BMS-754807","NCGC00346453-01","IGFR1"
"CNC(=O)C1=C(C=CC=C1F)N=C2NC(NC3=C2C=CN3)=NC4=C(OC)C=C5CCN(C(=O)CN(C)C)C5=C4","GSK-1838705A","NCGC00346647-01","IGFR1"
"C(CN1CCCCC1)OC2=CC=C(C=C2)C3=CN4N=CC(=C4N=C3)C5=CC=NC=C5","Dorsomorphin","NCGC00165869-03",""
"C(CN1CCOCC1)OC2=CC3=C(C=C2)C(=CC=N3)C4=C5CCCN5N=C4C6=NC=CC=C6","LY2109761","NCGC00242598-03",""
"CC1=NC(=CC=C1)C2=NN(C=C2C3=C4C=CC=CC4=NC=C3)C(=S)NC5=CC=CC=C5","A 83-01","NCGC00165721-02",""
"FC1=C(C=C(Cl)C=C1)C2=NC3=C(N=CC=N3)C(N=C4C=CNC=C4)=N2","SD-208","NCGC00165898-02",""
"CCOC(=O)C1=C(C)NC2=C(C1C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CC(C)(C)C2","ITD-1","NCGC00347947-01",""
"COC1=C(C=CC(=C1)N2CCC(CC2)N3CCN(C)CC3)N=C4NC=C(Cl)C(N4)=NC5=C(C=CC=C5)S(=O)(=O)C(C)C","TAE-684","NCGC00238453-01","ALK"
"COC1=C(OCCCN2CCCCC2)C=C3N=CN=C(N4CCN(CC4)C(=O)NC5=CC=C(OC(C)C)C=C5)C3=C1","Tandutinib","NCGC00241097-01","KIT"
"CC(C)(C)C1=CC(NO1)=NC(=O)NC2=CC=C(C=C2)C3=CN4C(SC5=C4C=CC(OCCN6CCOCC6)=C5)=N3","Quizartinib","NCGC00242493-01","KIT"
"CC1=C(C(=O)N(C=C1)C2=CC=C(C=C2)C3=NC=CO3)C4=CC5=CNC(=N)N=C5C=C4","AMG-25","NCGC00345843-01","KIT"
"CC(C)OC1=CC(NN1)=NC2=NC(NC=C2Cl)=N[C@@H](C)C3=NC=C(F)C=C3","AZ-23","NCGC00250381-02","NTRK1"
"CN1C=C(\C=C2/C(=O)NC3=C2N=CC=C3)C4=C1C=CC=C4","GW-441756","NCGC00161398-01","NTRK1"
"CC1=C(NC2=CC3=C(C=C2)C(=CC4=CC=CN4)C(=O)N3)C=C(NC(=O)NC5=C(F)C=CC(=C5)C(F)(F)F)C=C1","GNF-5837","NCGC00346936-01","NTRK1"
"CC1=CC(=CC=C1)N=C2NC(NC=C2C(N)=O)=N[C@H]3CCCC[C@@H]3N","PRT-060318","NCGC00253909-01","SYK"
"COC1=CC(=CC(OC)=C1OC)N=C2NC=C(F)C(N=C3NC4=C(OC(C)(C)C(=O)N4)C=C3)=N2","R406","NCGC00182051-02","SYK"
"COC1=CC(=CC(OC)=C1OC)N=C2NC=C(F)C(N2)=NC3=NC4=C(OC(C)(C)C(=O)N4COP(O)(O)=O)C=C3","Fostamatinib disodium","NCGC00346622-01","SYK"
"COC1=C(OC)C=C(C=C1)C2=NC(=NC3=C(C=CC=N3)C(N)=O)N4C=CNC4=C2","BAY61-3606","NCGC00346945-01","SYK"
"CCCCCCCCCCCCCCCCCCOP([O--])(=O)OC1CC[N+](C)(C)CC1","Perifosine","NCGC00346503-01","PIK3CA"
"CC1=CC=CC2=C1C(=O)N(C(CN3C=NC4=C3NC=NC4=N)=N2)C5=C(C)C=CC=C5","IC-87114","NCGC00168114-03","PIK3CA"
"COC1=C(OC)C2=NC(=NC(=O)C3=CN=CC=C3)N4CCNC4=C2C=C1","PIK-90","NCGC00238454-02","PIK3CA"
"O=C1C=C(OC2=C1C=CC=C2C3=CC=CC=C3)N4CCOCC4","LY-294002","NCGC00015622-02","PIK3CA"
"COC1=NC=C(C=C1)N=C2NC(=NC(=C2)C3=CNC(=N)N=C3)N4CCOCC4","NIBR-17","NCGC00345849-01","PIK3CA"
"OC1=CC(=CC=C1)C2=NC3=C(N=C2C4=CC(O)=CC=C4)C(=N)NC(=N)N3","TG-100115","NCGC00346508-01","PIK3CA"
"CC(=O)N=C1NC(C)=C(S1)C2=CC(=C(Cl)C=C2)S(=O)(=O)NCCO","PIK-93","NCGC00346536-01","PIK3CA"
"CC1=C(CN2CCN(CC2)S(C)(=O)=O)SC3=C1N=C(N=C3N4CCOCC4)C5=CNC(=N)N=C5","GNE-477","NCGC00345851-01","PIK3CA"
"COC1=CC=NC2=C1C(=CN2)C(=O)C(=O)N3CCN(C[C@H]3C)C(=O)C4=CC=CC=C4","BMS-378806","NCGC00346623-01",""
"OC(CN1C=NC=N1)(CN2C=NC=N2)C3=C(F)C=C(F)C=C3","Fluconazole","NCGC00095089-11",""
"CCCCCC[C@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)C2=C(O)C(NC=O)=CC=C2)[C@@H](C)OC1=O","Antimycin A","NCGC00017338-05",""
"C[C@@H]1O[C@@H](O[C@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]4O[C@H]4\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O","Natamycin","NCGC00346538-01",""
"C[C@@H]1O[C@H](O[C@H]2C[C@@H]3O[C@@](O)(C[C@@H](O)[C@@H]3C(O)=O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@@H](C)[C@H](O)[C@@H](C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)[C@H](O)[C@H](N)[C@H]1O","Nystatin","NCGC00183039-01",""
"ClC1=CC=C(CCC(CN2C=CN=C2)SC3=C(Cl)C=CC=C3Cl)C=C1","Butoconazole nitrate","NCGC00179596-04",""
"ClC1=C(COC(CN2C=CN=C2)C3=C(Cl)C=C(Cl)C=C3)C=CS1","Tioconazole","NCGC00167430-03",""
"CC1=CC(=O)N(O)C(=C1)C2CCCCC2","Ciclopirox","NCGC00017112-11",""
"CCOC(=O)\C=C\[C@H](C[C@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)C2=NOC(C)=C2)C(C)C)CC3=CC=C(F)C=C3","Rupintrivir","NCGC00346443-01",""
"CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O","Bumetanide","NCGC00015149-15",""
"O[C@@H](CNC[C@@H](O)[C@H]1CCC2=C(O1)C=CC(F)=C2)[C@@H]3CCC4=C(O3)C=CC(F)=C4","rac Nebivolol hydrochloride","NCGC00183875-01","ADRB1"
"CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1","Betaxolol","NCGC00015159-06","ADRB1"
"COC1=C(OCCNCC(O)COC2=CC=CC3=C2C4=C(N3)C=CC=C4)C=CC=C1","Carvedilol","NCGC00167832-04","ADRB1"
"CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1","Sotalol","NCGC00015919-04","ADRB1"
"CC[C@H](NC(C)C)[C@H](O)C1=CC=C(O)C2=C1C=CC(=O)N2","Procaterol","NCGC00024999-02","ADRB2"
"CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1","Albuterol","NCGC00015955-09","ADRB2"
"CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(O)=CC=C3","Phentolamine mesilate","NCGC00016311-16","ADRA1A"
"COC1=CC2=C(C=C1OC)C(=N)NC(=N2)N3CCN(CC3)C(=O)C4COC5=C(O4)C=CC=C5","Doxazosin mesylate","NCGC00018158-08","ADRA1A"
"COC1=C(C=CC=C1)N2CCN(CC(O)COC3=C4C=CC=CC4=CC=C3)CC2","Naftopidil","NCGC00015718-06","ADRA1A"
"COC1=CC2=C(C=C1OC)C(=N)NC(=N2)N(C)CCCNC(=O)C3CCCO3","Alfuzosin hydrochloride","NCGC00095152-07","ADRA1A"
"COC1=CC2=C(C=C1OC)C(=N)NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4","Prazosin hydrochloride","NCGC00016740-19","ADRA1A"
"COC1=CC2=C(C=C1OC)C(=N)NC(=N2)N3CCN(CC3)C(=O)C4CCCO4","Terazosin hydrochloride","NCGC00016026-11","ADRA1A"
"ClC1=CC(=CC=C1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2","Trazodone hydrochloride","NCGC00016035-12","ADRA2A"
"ClC1=CC=CC(Cl)=C1NC2=NCCN2","Clonidine","NCGC00015268-05","ADRA1A"
"CC1=C(CC2=NCCN2)C(C)=C(O)C(=C1)C(C)(C)C","Oxymetazoline","NCGC00015766-08","ADRA1A"
"CC1=CC(=CC(C)=C1CC2=NCCN2)C(C)(C)C","Xylometazoline hydrochloride","NCGC00016101-09","ADRA2A"
"CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C2=C(CCCC)OC3=C2C=C(NS(C)(=O)=O)C=C3","Dronedarone","NCGC00188863-01","ADRA1A"
"CC(=O)C1=C(O)C(C)=C(O)C2=C1OC3=CC(=O)C(=C(C)O)C(=O)C23C","(+)-Usniacin","NCGC00160165-01",""
"ClC1=CC=C2NSN=C2C1=NC3=NCCN3","Tizanidine hydrochloride","NCGC00160529-05","ADRA2A"
"CNC[C@H](O)C1=CC(O)=C(O)C=C1","Epinephrine","NCGC00142615-03","ADRA1A"
"CC(=O)N1CCN(CC1)C2=CC=C(OC[C@@H]3CO[C@@](CN4C=CN=C4)(O3)C5=C(Cl)C=C(Cl)C=C5)C=C2","Ketoconazole","NCGC00025000-08","CYP19A1"
"ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C3=C(Cl)C=C(Cl)C=C3)C=C1","Miconazole nitrate","NCGC00018294-06","CYP19A1"
"N#CC1=CC=C(C=C1)C(N2C=NC=N2)C3=CC=C(C=C3)C#N","Letrozole","NCGC00016973-03","CYP19A1"
"C[C@@]12CC[C@@H]3[C@@H](CCC4C(=O)C(=O)CC[C@]34C)[C@@H]1CCC2=O","4-Hydroxyandrostenedione","NCGC00164380-02","CYP19A1"
"C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","17-Methyltestosterone","NCGC00091009-05","CYP19A1"
"CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO","Fluocinolone acetonide","NCGC00021301-04",""
"CCCC1OC2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4C(O)C[C@]3(C)[C@@]2(O1)C(=O)CO","Budesonide","NCGC00161834-01",""
"CC1=CC2=C(C(O)=C1)C(=O)C3=C(C=CC=C3O)C2=O","Chrysophanol","NCGC00091823-05","FLT1"
"CC1=NC(=CC=C1)C2=NNC=C2C3=NC4=C(C=C3)N=CC=C4","SJN 2511","NCGC00242054-03",""
"OC1=CC(\C=C\C2=CC(O)=C(O)C=C2)=CC(O)=C1","Piceatannol","NCGC00094226-11","SYK"
"C[C@@]12CC[C@@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O","Exemestane","NCGC00271596-04","CYP19A1"
"C[C@@]12CC(=O)[C@@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO","Prednisone???","NCGC00090766-08",""
"C[C@@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO","Prednisolone","NCGC00179649-07",""
"CCCCC(=O)O[C@]1([C@@H](C)C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO","Dexamethasone valerate","NCGC00274064-01",""
"CC1(C)O[C@@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO","Desonide","NCGC00274065-01",""
"CC(=O)OCC(=O)[C@]12N=C(C)O[C@@H]1C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@H]4[C@@H](O)C[C@]23C","Deflazacort","NCGC00263521-02",""
"C[C@H]1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C5=CC=CO5)C(=O)CCl","Mometasone furoate","NCGC00179578-04",""
"C[C@]12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2=O","Estrone","NCGC00018176-04",""
"CC[C@@H](\C=C\[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C","Stigmasterol","NCGC00142599-02",""
"CC(=O)[C@@H]1CC[C@@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","Pregnenolone","NCGC00163125-07",""
"C[C@@H]([C@H](O)CCC(C)(C)O)[C@@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@@H]3CC[C@]12C","Ecdysone","NCGC00163547-02",""
"C[C@@]1(O)CC[C@@H]2[C@@H]3CC[C@@H]4CC5=NNC=C5C[C@]4(C)[C@H]3CC[C@]12C","Stanozolol","NCGC00344550-02",""
"CC1(C)[C@@H](O)CC[C@@]2(C)[C@@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(O)=O","Enoxolone","NCGC00017244-05",""
"CC(=O)O[C@@H]1[C@H](C[C@@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N5CCOCC5)[N+]6(CC=C)CCCC6","Rocuronium bromide","NCGC00167433-02",""
"CC(=O)O[C@@H]1[C@H](C[C@@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N5CCCCC5)[N+]6(C)CCCCC6","Vecuronium bromide","NCGC00167467-04",""
"CCOC(=O)N1CCN(CC1)[N+](\[O-])=N\OC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O","NSC-724771","NCGC00165815-05",""
"C[C@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]34C)[C@H]2[C@H]1C)C(O)=O","Asiatic acid","NCGC00346584-01",""
"C[C@@]12CCC3=C4CCC(=O)C=C4CC[C@@H]3[C@@H]1CC[C@@]2(O)CC#N","Dienogest","NCGC00346502-01","PGR"
"CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]34)[C@@H]1C=C[C@@]2(O)C#C","Gestodene","NCGC00263565-02","PGR"
"CC[C@@]12CC[C@@H]3[C@@H](CCC4=CC(=O)CC[C@@H]34)[C@@H]1CC[C@@]2(O)C#C","Levonorgestrel","NCGC00159349-07","PGR"
"CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C#C","Ethisterone","NCGC00095023-04","PGR"
"C[C@@H](CCC(O)=O)[C@@H]1CCC2C3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)C3CC[C@]12C","Hyodeoxycholic acid (HDCA)","NCGC00264052-01",""
"C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2C5=CN=CC=C5","Abiraterone","NCGC00263148-02","AR"
"CNC(=O)C1=CC2=C(C=C1)C=C(C=C2)C3(O)CCN4C=NC=C34","Orteronel","NCGC00346631-01",""
"COC1=NC=C(C=C1)C2=CC3=C(C)NC(=N)N=C3N([C@@H]4CC[C@@H](CC4)OCCO)C2=O","PF-04691502","NCGC00346659-01","PIK3CA"
"O=C1NC(=O)\C(S1)=C\C2=CC3=C(C=C2)N=CC=C3C4=CC=NC=C4","GSK-615","NCGC00346509-01","PIK3CA"
"CC1=C(SC(N1)=NC(=O)N2CCC[C@H]2C(N)=O)C3=CSC(=N3)C(C)(C)C","A-66","NCGC00346624-01","PIK3CA"
"CCNC(=O)N=C1NC2=C(C=C1)N=CC(N2)=NC3=CC=C(C)C=C3","D-106669","NCGC00346447-01","PIK3CA"
"C[C@@H](NC1=C(C=CC=C1)C(O)=O)C2=CC(C)=CN3C(=O)C=C(N=C23)N4CCOCC4","AZD-6482","NCGC00263154-01","PIK3CB"
"CC(NC1=CC=CC=C1)C2=CC(C)=CN3C(=O)C=C(N=C23)N4CCOCC4","TGX-221","NCGC00346495-01","PIK3CB"
"CN(C)CCN(C)C(=O)C1=CC=C(NC(=O)NC2=CC=C(C=C2)C3=NC4=C(C=CN4CC(F)(F)F)C(=N3)N5CCOCC5)C=C1","CAY10626","NCGC00263223-01","PIK3CA"
"CS(=O)(=O)N1CCC2=C(N=C(N=C12)N3CCOCC3)C4=CNC(=N)N=C4","CH-5132799","NCGC00346650-01","PIK3CA"
"COC1=C(OC)C=C2[C@H]3[C@@H](COC2=C1)OC4=C5C=CC(C)(C)OC5=CC=C4C3=O","Deguelin","NCGC00025288-03","PIK3CA"
"FC(F)C1=NC2=C(C=CC=C2)N1C3=NC(=NC(=N3)N4CCOCC4)N5CCOCC5","ZSTK-474","NCGC00346484-01","PIK3CA"
"CC1=CC=CC2=C1C(=O)N(C(CN3NC=C4C3=NC=NC4=N)=N2)C5=C(C)C=CC=C5","PIK-293","NCGC00346579-01","PIK3CA"
"CN1C=NC(=N)C2=C1N=CN2","3-Methyladenine","NCGC00345447-02","PIK3CA"
"CC1=C(SC(N1)=NC(=O)N2CCC[C@H]2C(N)=O)C3=CC(=NC=C3)C(C)(C)C(F)(F)F","BYL-719","NCGC00346717-01","PIK3CA"
"COC1=C(OCCCN2CCOCC2)C=CC3=C4NCCN4C(=NC(=O)C5=CNC(=N)N=C5)N=C13","BAY-80-6946","NCGC00346457-01","PIK3CA"
"O=C1NC(=O)\C(S1)=C\C2=CC3=C(C=C2)N=CC=N3","AS-605240","NCGC00186030-03","PIK3CG"
"OC1=C(SC(=O)N1)C=C2OC(C=C2)=C3C=CC(F)=CC3=O","AS-252424","NCGC00185997-03","PIK3CG"
"FC1(F)OC2=C(O1)C=C(C=C2)\C=C3/SC(=O)NC3=O","AS-604850","NCGC00186009-03","PIK3CG"
"FC1=CC=C(C=C1)C2=CC=C(O2)\C=C3\SC(=O)NC3=O","CAY10505","NCGC00346625-01","PIK3CG"
"NC2(CC1=CC=C(Cl)C=C1)CCN(CC2)C3=NC=NC4=C3C=CN4","CCT-128930","NCGC00346621-01","AKT1"
"CC(C)NC[C@H](C(=O)N1CCN(CC1)C2=C3[C@H](C)C[C@@H](O)C3=NC=N2)C4=CC=C(Cl)C=C4","GDC-0068","NCGC00346714-01","AKT1"
"ClC1=CC=C(C=C1)C2(CCNCC2)C3=CC=C(C=C3)C4=CNN=C4","AT-7867","NCGC00346549-01","AKT1"
"CN(C)CC(C)(C)CN=C1NN2C(C=C1C3CCC3)=NN=C2C4=CC=CC=C4","Akt-I-1","NCGC00345822-01","AKT1"
"CC(C)(N)C1=CC=C(C=C1)C2=C(N=C3C=CC=CC3=N2)C4=CC=CC=C4","Akt-I-1,2","NCGC00345823-01","AKT1"
"O=C1NC2=C(C=CC=C2)N1C3CCN(CC4=CC=C(C=C4)C5=NC6=CC7=C(NC=N7)C=C6N=C5C8=CC=CC=C8)CC3","AKT inhibitor VIII","NCGC00165727-02","AKT1"
"CCC(=O)N1CCN(CC1)C2=C(C=C(C=C2)N3C(=O)C=CC4=C3C5=C(C=CC(=C5)C6=CC7=C(C=CC=C7)N=C6)N=C4)C(F)(F)F","Torin-1","NCGC00263215-02","MTOR"
"CO[C@H]1C[C@H](CC(C)[C@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@@H]4C(=O)O2)OC)CC[C@H]1OP(C)(C)=O","Ridaforolimus","NCGC00346481-01","MTOR"
"CO[C@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)[C@H](C[C@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@@H]4C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO","Temsirolimus","NCGC00167518-03","MTOR"
"COC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCN(CC5=CN=CC=C5)CC4)C(=N2)N6CCOCC6","WYE-687","NCGC00346636-01","MTOR"
"FC(F)(F)C1=CC(=CC=C1)N2C(=O)C=CC3=C2C4=C(C=CC(=C4)C5=CNC(=N)C=C5)N=C3","Torin-2","NCGC00263216-02","MTOR"
"COC1=C(CO)C=C(C=C1)C2=NC3=C(C=C2)C(=NC(=N3)N4CCOC[C@@H]4C)N5CCOC[C@@H]5C","AZD-8055","NCGC00250405-01","MTOR"
"CC(C)N1NC(=C2C1=NC=NC2=N)C3=CC4=C(OC(=N)N4)C=C3","INK-128","NCGC00346654-01","MTOR"
"CCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)N=C2NN=CS2","PHT-427","NCGC00346547-01","PDPK1"
"NCC(=O)NC1=CC=C(C=C1)N2N=C(C=C2C3=CC4=C(C=C3)C5=C(C=CC=C5)C=C4)C(F)(F)F","OSU-03012","NCGC00346490-01","PDPK1"
"O=C1C=C(OC2=C1C=CC=C2C3=CC=CC4=C3SC5=C4C=CC=C5)N6CCOCC6","NU-7441","NCGC00250377-01","PRKDC"
"FC1=CC(F)=C(SC2=NN3C=NC(=O)C(=C3C=C2)C4=C(Cl)C=CC=C4Cl)C=C1","VX-745","NCGC00241111-02","MAPK14"
"OCCC#CC1=NC(=C(N1CCCC2=CC=CC=C2)C3=CC=NC=C3)C4=CC=C(F)C=C4","RWJ-67657","NCGC00241112-01","MAPK14"
"CC(C)(C)CN1C(=N)NC2=C1N=C(C=C2)C3=C(NC(=N3)C(C)(C)C)C4=CC=C(F)C=C4","LY-2228820","NCGC00346537-01","MAPK14"
"COC1=NC(=CC=N1)C2=C(N=CN2C3CCNCC3)C4=CC=C(F)C=C4","SB-242235","NCGC00345831-01","MAPK14"
"COC1=NC(=CC=N1)C2=C(N=CN2[C@@H]3CC[C@H](O)CC3)C4=CC=C(F)C=C4","SB-239063","NCGC00025329-02","MAPK14"
"CC1OC(OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C4=CC=C(O)C=C4)C(O)C(OC(C)=O)C1OC(C)=O","SL-0101-1","NCGC00346893-01","RPS6KA1"
"CCN1C(=NC2=C1C(CNC3CCNCC3)=CN=C2)C4=NONC4=N","SB-747651-A","NCGC00273984-03","MAPK11"
"CC(=O)NC(CS)C(O)=O","Acetylcysteine","NCGC00015086-03","NFKB1"
